ID;Ultima manutenção;REGIAO;DISTRITO;BAIRRO;TIPO;END;ULTIMAVISTORIA;VAZAO;SITUACAO;LAT;LONG;PROCESSO2014;DATAEXTRACAO;SABESP_POLOMANUT;SABESP_UGR;SABESP_UN
1672;06/06/2022;LESTE;VILA MATILDE;VILA MATILDE;SUBTERRANEO;RUA PEDRO TALARICO ESQUINA COM A RUA FERNAO ALBERNAZ;2022-06-17;EXCELENTE;POSSIVEL DE USO;-23.543568993261;-46.5139655114806;0;2022-07-28;ARTHUR ALVIM;ITAQUERA;LESTE
1681;06/06/2022;LESTE;VILA MATILDE;VILA MATILDE;SUBTERRANEO;RUA IPIRA ESQUINA COM A AVENIDA MENDONCA DRUMMOND;2022-06-17;SECO;INOPERANTE;-23.5522465438395;-46.515900507258;0;2022-07-28;ARTHUR ALVIM;ITAQUERA;LESTE
1788;06/06/2022;LESTE;ARICANDUVA;ARICANDUVA;SUBTERRANEO;RUA ALMIRANTADO ESQUINA COM A RUA SAO FELIX DE CANTALICIO;2022-02-17;SECO;INOPERANTE;-23.5665824125254;-46.5090178334051;0;2022-07-28;MOOCA;MOÓCA;CENTRO
1881;06/06/2022;LESTE;VILA CURUÇÁ;VILA CURUÇÁ;COLUNA;RUA CANINA ESQUINA COM AVENIDA MARECHAL TITO;2022-06-12;EXCELENTE;POSSIVEL DE USO;-23.4947568737059;-46.4116700745535;0;2022-07-28;SÃO MIGUEL PAULISTA;SÃO MIGUEL PAULISTA;LESTE
1976;06/06/2022;LESTE;ARICANDUVA;BARREIRA GRANDE;SUBTERRANEO;RUA APARECIDA DE SAO MIGUEL ESQUINA COM A RUA ALTO DE SANTA HELENA;2021-12-12;MÉDIA;POSSIVEL DE USO;-23.5777820444032;-46.5054964310251;0;2022-07-28;SÃO MATEUS;SÃO MATEUS;CENTRO
1983;06/06/2022;LESTE;VILA JACUÍ;PARQUE CRUZEIRO DO SUL;SUBTERRANEO;RUA LOURENCO DA COSTA ESQUINA COM A RUA SILVEIRA NOBREGA;2022-06-10;EXCELENTE;POSSIVEL DE USO;-23.4935184916036;-46.4561079182589;0;2022-07-28;SÃO MIGUEL PAULISTA;SÃO MIGUEL PAULISTA;LESTE
2044;06/06/2022;LESTE;JARDIM HELENA;JARDIM HELENA;COLUNA;RUA PEDROSO DA SILVA ESQUINA COM RUA MUNIZ FALCAO;2022-06-08;MÉDIA;POSSIVEL DE USO;-23.4885117581014;-46.43248929162;0;2022-07-28;SÃO MIGUEL PAULISTA;SÃO MIGUEL PAULISTA;LESTE
2751;06/06/2022;CENTRO;BELA VISTA;TREZE DE MAIO;SUBTERRANEO;RUA TREZE DE MAIO COM RUA SAO VICENTE;2022-06-07;EXCELENTE;POSSIVEL DE USO;-23.5566017438039;-46.6467546119858;0;2022-07-28;LAPA;JARDINS;CENTRO
2862;06/06/2022;CENTRO;SANTA CECÍLIA;SANTA CECÍLIA;SUBTERRANEO;ALAMEDA BARAO DE PIRACICABA ESQUINA COM ALAMEDA GLETE;2022-07-18;EXCELENTE;POSSIVEL DE USO;-23.5328820173731;-46.6436204058352;0;2022-07-28;SÉ;IPIRANGA;CENTRO
2869;06/06/2022;CENTRO;REPÚBLICA;REPÚBLICA;SUBTERRANEO;RUA AURORA ESQUINA COM A RUA DO AROUCHE;2022-01-18;MÉDIA;POSSIVEL DE USO;-23.5425379927819;-46.6444430195805;0;2022-07-28;SÉ;IPIRANGA;CENTRO
2895;06/06/2022;CENTRO;SANTA CECÍLIA;SANTA CECÍLIA;COLUNA;ALAMEDA EDUARDO PRADO ESQUINA COM ALAMEDA BARAO DE LIMEIRA;2022-06-21;EXCELENTE;POSSIVEL DE USO;-23.5312131271509;-46.6499659778838;1;2022-07-28;SÉ;IPIRANGA;CENTRO
2901;06/06/2022;CENTRO;REPÚBLICA;SANTA IFIGÊNIA;COLUNA;ALAMEDA BARAO DE LIMEIRA ESQUINA COM A RUA VITORIA;2022-06-21;EXCELENTE;POSSIVEL DE USO;-23.5401688007366;-46.6429240793403;1;2022-07-28;SÉ;IPIRANGA;CENTRO
2924;06/06/2022;CENTRO;SANTA CECÍLIA;RUDGE;COLUNA;RUA DO BOSQUE 39 ESQUINA COM AVENIDA RUDGE;2021-11-29;SECO;INOPERANTE;-23.526504485694;-46.6490941181461;0;2022-07-28;SÉ;IPIRANGA;CENTRO
2970;06/06/2022;LESTE;ARICANDUVA;ARICANDUVA;COLUNA;AVENIDA INCONFIDENCIA MINEIRA ESQUINA A AVENIDA RIO DAS PEDRAS;2021-12-09;EXCELENTE;POSSIVEL DE USO;-23.5698023253854;-46.508297651397;1;2022-07-28;MOOCA;MOÓCA;CENTRO
2971;06/06/2022;LESTE;ARICANDUVA;ARICANDUVA;COLUNA;RUA ENGENHEIRO GUILHERME CRISTIANO 1321;2021-12-09;MÉDIA;POSSIVEL DE USO;-23.5695676979805;-46.5097435750227;0;2022-07-28;MOOCA;MOÓCA;CENTRO
3083;06/06/2022;NORTE;VILA MARIA;VILA MARIA;SUBTERRANEO;AVENIDA GUILHERME COTCHING ESQUINA COM A RUA PROFESSORA MARIA JOSE BARONE FERNANDES;2022-01-27;SECO;INOPERANTE;-23.5189679823061;-46.5899294422672;0;2022-07-28;VILA MARIA;SANTANA;NORTE
3139;06/06/2022;NORTE;VILA MARIA;VILA MARIA;SUBTERRANEO;RUA ITAUNA ESQUINA COM A RUA CURUCA;2022-01-27;EXCELENTE;POSSIVEL DE USO;-23.5136391353955;-46.5889813671897;0;2022-07-28;VILA MARIA;SANTANA;NORTE
3173;06/06/2022;NORTE;VILA MARIA;VILA MARIA;SUBTERRANEO;RUA AMAMBAI ESQUINA COM A RUA MARGARINO TORRES;2022-01-27;EXCELENTE;POSSIVEL DE USO;-23.5180978988805;-46.5850873096896;0;2022-07-28;VILA MARIA;SANTANA;NORTE
3219;06/06/2022;LESTE;VILA MATILDE;CIDADE PATRIARCA;SUBTERRANEO;RUA MATEUS DE SIQUEIRA ESQUINA COM A RUA QUINTILIANO MOREIRA CESAR;2022-01-12;EXCELENTE;POSSIVEL DE USO;-23.5381419726441;-46.5065610240932;0;2022-07-28;ARTHUR ALVIM;ITAQUERA;LESTE
3231;06/06/2022;LESTE;VILA MATILDE;VILA MATILDE;SUBTERRANEO;AVENIDA VALDEMAR CARLOS PEREIRA ESQUINA COM A RUA AUGUSTO DE MENDONCA;2022-06-17;MÉDIA;POSSIVEL DE USO;-23.5440184505035;-46.5162556619701;0;2022-07-28;ARTHUR ALVIM;ITAQUERA;LESTE
3472;06/06/2022;LESTE;VILA JACUÍ;PARQUE CRUZEIRO DO SUL;SUBTERRANEO;RUA MANOEL VIANA ESQUINA COM A RUA FREI FIDELIS MOTA;2022-06-11;;NÃO LOCALIZADO;-23.4915803215219;-46.4615629810212;0;2022-07-28;SÃO MIGUEL PAULISTA;SÃO MIGUEL PAULISTA;LESTE
3476;06/06/2022;NORTE;VILA MARIA;JARDIM JAPÃO;SUBTERRANEO;RUA JORGE BRON 124 ESQUINA COM RUA ACORIZAL;2022-01-26;EXCELENTE;POSSIVEL DE USO;-23.4991861873389;-46.5816209432144;0;2022-07-28;VILA MARIA;SANTANA;NORTE
3489;06/06/2022;LESTE;VILA JACUÍ;PARQUE CRUZEIRO DO SUL;SUBTERRANEO;RUA ANDRE BERNARDES ESQUINA COM A RUA MARIO NOGUEIRA;2022-06-10;EXCELENTE;POSSIVEL DE USO;-23.4928349048974;-46.4599649112523;0;2022-07-28;SÃO MIGUEL PAULISTA;SÃO MIGUEL PAULISTA;LESTE
3527;06/06/2022;LESTE;VILA JACUÍ;PARQUE CRUZEIRO DO SUL;SUBTERRANEO;RUA JOAO MARTINS ESQUINA COM RUA MODESTO DE SOUSA;2022-06-10;SECO;INOPERANTE;-23.4954598230562;-46.4588741326171;0;2022-07-28;SÃO MIGUEL PAULISTA;SÃO MIGUEL PAULISTA;LESTE
3995;06/06/2022;SUL;MOEMA;MOEMA;COLUNA;ALAMEDA DOS NHAMBIQUARAS PROXIMO DA ESQUINA COM A RUA CABOQUENAS;2021-12-17;SECO;INOPERANTE;-23.6064737211127;-46.6588945223595;1;2022-07-28;LAPA;JARDINS;CENTRO
4212;06/06/2022;OESTE;BUTANTÃ;BUTANTÃ;SUBTERRANEO;RUA DRAUSIO 27 PROXIMO DA ESQUINA COM A RUA MMDC;2022-06-26;FRACA;INOPERANTE;-23.5726547795616;-46.7083091238719;0;2022-07-28;BUTANTA;BUTANTÃ;OESTE
41;07/06/2022;SUL;VILA MARIANA;PARAÍSO;SUBTERRANEO;RUA CORONEL OSCAR PORTO ESQUINA COM A RUA AFONSO DE FREITAS;2021-12-16;EXCELENTE;POSSIVEL DE USO;-23.575833988087;-46.6456629972269;0;2022-07-28;LAPA;JARDINS;CENTRO
201;07/06/2022;LESTE;BRÁS;BRESSER;COLUNA;RUA DOUTOR ALMEIDA LIMA ESQUINA COM A RUA CAVALHEIRO;2022-03-09;SECO;INOPERANTE;-23.5437223177772;-46.6159415509831;1;2022-07-28;SÉ;IPIRANGA;CENTRO
397;07/06/2022;SUL;VILA MARIANA;ANA ROSA;SUBTERRANEO;RUA MACHADO DE ASSIS ESQUINA COM A RUA PAULA NEI;2022-03-17;EXCELENTE;POSSIVEL DE USO;-23.5803481679812;-46.633998108547;0;2022-07-28;LAPA;JARDINS;CENTRO
451;07/06/2022;SUL;VILA MARIANA;RODRIGUES ALVES;SUBTERRANEO;RUA ECA DE QUEIROZ ESQUINA COM RUA OSCAR PORTO;2022-05-09;EXCELENTE;POSSIVEL DE USO;-23.5794029941646;-46.6444426484812;0;2022-07-28;LAPA;JARDINS;CENTRO
473;07/06/2022;SUL;VILA MARIANA;RODRIGUES ALVES;SUBTERRANEO;RUA JOSE ANTONIO COELHO DEFRONTE A RUA HUMBERTO I;2022-05-09;EXCELENTE;POSSIVEL DE USO;-23.579997711836;-46.6430845595265;0;2022-07-28;LAPA;JARDINS;CENTRO
590;07/06/2022;CENTRO;SANTA CECÍLIA;SANTA CECÍLIA;SUBTERRANEO;AVENIDA ANGELICA ESQUINA COM RUA BARONESA DE ITU;2022-07-27;FRACA;POSSIVEL DE USO;-23.5399425509072;-46.6551626435062;0;2022-07-28;SÉ;IPIRANGA;CENTRO
611;07/06/2022;CENTRO;BOM RETIRO;LUZ;SUBTERRANEO;RUA CARMO CINTRA ESQUINA COM A RUA JOSE PAULINO;2022-05-16;EXCELENTE;POSSIVEL DE USO;-23.5304374959912;-46.6395163749955;0;2022-07-28;SÉ;IPIRANGA;CENTRO
1004;07/06/2022;NORTE;MANDAQUI;MANDAQUI;SUBTERRANEO;RUA FERNANDO ALMEIDA PRADO ESQUINA COM AVENIDA AGUA FRIA;2022-07-18;MÉDIA;POSSIVEL DE USO;-23.4749640972999;-46.619284819122;0;2022-07-28;SANTANA;SANTANA;NORTE
1079;07/06/2022;OESTE;LAPA;VILA ANASTÁCIO;SUBTERRANEO;RUA BOTOCUDOS ESQUINA COM A RUA CONSELHEIRO OLEGARIO;2021-12-28;EXCELENTE;POSSIVEL DE USO;-23.515330021982;-46.723847849618;0;2022-07-28;LAPA;JARDINS;CENTRO
1182;07/06/2022;OESTE;LAPA;LAPA;SUBTERRANEO;RUA ALBION ESQUINA COM A RUA GOMES FREIRE;2021-12-29;EXCELENTE;POSSIVEL DE USO;-23.5237253173669;-46.7081968530653;0;2022-07-28;LAPA;JARDINS;CENTRO
1242;07/06/2022;OESTE;PERDIZES;PUC;SUBTERRANEO;RUA PARAGUASSU ESQUINA COM A RUA MONTE ALEGRE;2022-04-19;SECO;INOPERANTE;-23.5338989995408;-46.6672091069321;0;2022-07-28;LAPA;JARDINS;CENTRO
1337;07/06/2022;LESTE;MOOCA;PARQUE DA MOOCA;SUBTERRANEO;RUA DOUTOR ALMEIDA LIMA 1398 DEFRONTE A RUA LUIZ GUIMARAES;2021-09-30;SECO;INOPERANTE;-23.5535442410383;-46.6097810268261;0;2022-07-28;MOOCA;MOÓCA;CENTRO
1348;07/06/2022;LESTE;BELÉM;CELSO GARCIA;SUBTERRANEO;RUA ALMIRANTE BARROSO ESQUINA COM A RUA BRESSER;2021-12-13;FRACA;POSSIVEL DE USO;-23.5350224936381;-46.6108435499459;0;2022-07-28;SÉ;IPIRANGA;CENTRO
1354;07/06/2022;LESTE;PARI;PARI;SUBTERRANEO;RUA SILVA TELES ESQUINA COM A RUA JOAO BOEMER;2022-03-24;MÉDIA;POSSIVEL DE USO;-23.5317226496475;-46.6124333851254;0;2022-07-28;SÉ;IPIRANGA;CENTRO
1406;07/06/2022;CENTRO;CONSOLAÇÃO;FAAP;SUBTERRANEO;RUA ARACAJU ESQUINA COM A RUA PIAUI;2022-06-13;EXCELENTE;POSSIVEL DE USO;-23.5438063263355;-46.6607888648624;0;2022-07-28;LAPA;JARDINS;CENTRO
1450;07/06/2022;CENTRO;CONSOLAÇÃO;FAAP;SUBTERRANEO;AVENIDA PACAEMBU ESQUINA COM RUA TUPI;2022-06-10;EXCELENTE;INOPERANTE;-23.5403951441143;-46.6640654064355;0;2022-07-28;LAPA;JARDINS;CENTRO
1529;07/06/2022;LESTE;BELÉM;CELSO GARCIA;SUBTERRANEO;RUA BRESSER ESQUINA COM A RUA SOUZA CALDAS;2021-12-10;EXCELENTE;POSSIVEL DE USO;-23.534152690227;-46.6117967477421;0;2022-07-28;SÉ;IPIRANGA;CENTRO
1583;07/06/2022;LESTE;BELÉM;CELSO GARCIA;SUBTERRANEO;RUA JOAO BOEMER 311 ZDEFRONTE A RUA BERHING;2022-03-24;MÉDIA;POSSIVEL DE USO;-23.5362318296572;-46.6075225507507;0;2022-07-28;SÉ;IPIRANGA;CENTRO
1863;07/06/2022;CENTRO;CONSOLAÇÃO;HIGIENÓPOLIS;SUBTERRANEO;AVENIDA ANGELICA ESQUINA COM A RUA ALAGOAS;2022-06-18;EXCELENTE;POSSIVEL DE USO;-23.5463279732243;-46.6582127343554;0;2022-07-28;LAPA;JARDINS;CENTRO
2027;07/06/2022;LESTE;BRÁS;ORIENTE;SUBTERRANEO;RUA MENDES JUNIOR ESQUINA COM A RUA SILVA TELES;2022-02-19;MÉDIA;POSSIVEL DE USO;-23.5343035694202;-46.6146598597772;0;2022-07-28;SÉ;IPIRANGA;CENTRO
2087;07/06/2022;CENTRO;SÉ;PARQUE DOM PEDRO;SUBTERRANEO;RUA PAULA SOUSA ESQUINA COM A RUA DA CANTAREIRA;2022-07-21;EXCELENTE;POSSIVEL DE USO;-23.5388897238841;-46.6289980461845;0;2022-07-28;SÉ;IPIRANGA;CENTRO
2195;07/06/2022;NORTE;CASA VERDE;PARQUE PERUCHE;COLUNA;AVENIDA CASA VERDE 1135 PROXIMO A RUA AGUAS VIRTUOSAS;2022-06-08;;NÃO LOCALIZADO;-23.5028549727688;-46.6525657030585;1;2022-07-28;SANTANA;SANTANA;NORTE
2222;07/06/2022;OESTE;PERDIZES;PUC;SUBTERRANEO;RUA MONTE ALEGRE ESQUINA RUA ITAPICURU;2022-06-13;SECO;INOPERANTE;-23.5353110842966;-46.6681217914298;0;2022-07-28;LAPA;JARDINS;CENTRO
2322;07/06/2022;SUL;VILA MARIANA;RODRIGUES ALVES;SUBTERRANEO;RUA JOSE ANTONIO COELHO ESQUINA COM A RUA CORONEL OSCAR PORTO;2022-05-09;EXCELENTE;POSSIVEL DE USO;-23.580248439901;-46.6442090260703;0;2022-07-28;LAPA;JARDINS;CENTRO
2330;07/06/2022;SUL;VILA MARIANA;RODRIGUES ALVES;COLUNA;RUA CONSELHEIRO RODRIGUES ALVES ESQUINA COM A RUA DOMINGOS DE MORAES;2022-05-09;EXCELENTE;POSSIVEL DE USO;-23.5814839421677;-46.6390594282002;0;2022-07-28;LAPA;JARDINS;CENTRO
2337;07/06/2022;OESTE;PERDIZES;POMPÉIA;SUBTERRANEO;RUA PADRE CHICO ESQUINA COM A AVENIDA POMPEIA;2022-07-05;EXCELENTE;INOPERANTE;-23.5288064187392;-46.6841942829072;0;2022-07-28;LAPA;JARDINS;CENTRO
2421;07/06/2022;CENTRO;BOM RETIRO;LUZ;COLUNA;RUA GUARANI ESQUINA COM A RUA ANTONIO CORUJA;2022-05-09;FRACA;POSSIVEL DE USO;-23.5275983478476;-46.6374799313284;1;2022-07-28;SÉ;IPIRANGA;CENTRO
2483;07/06/2022;CENTRO;CONSOLAÇÃO;VILA BUARQUE;COLUNA;RUA DA CONSOLACAO 1637 DEFRONTE AO PB CONSOLACAO;2022-06-10;EXCELENTE;POSSIVEL DE USO;-23.5514436856928;-46.656428585627;1;2022-07-28;LAPA;JARDINS;CENTRO
2555;07/06/2022;CENTRO;BELA VISTA;MASP;COLUNA;ALAMEDA MINISTRO ROCHA AZEVEDO ESQUINA COM AVENIDA PAULISTA;2022-06-15;EXCELENTE;POSSIVEL DE USO;-23.5597410822477;-46.6578684899124;1;2022-07-28;LAPA;JARDINS;CENTRO
2564;07/06/2022;OESTE;JARDIM PAULISTA;TRIANON;COLUNA;ALAMEDA MINISTRO ROCHA AZEVEDO ESQUINA COM AVENIDA  PAULISTA;2022-06-10;EXCELENTE;POSSIVEL DE USO;-23.5603658603918;-46.658136618784;0;2022-07-28;LAPA;JARDINS;CENTRO
2701;07/06/2022;CENTRO;SANTA CECÍLIA;MARECHAL DEODORO;SUBTERRANEO;RUA CANDIDO ESPINHEIRA ESQUINA COM A RUA CONSELHEIRO BROTERO;2022-02-02;MÉDIA;POSSIVEL DE USO;-23.5346994154887;-46.6601446755422;0;2022-07-28;LAPA;JARDINS;CENTRO
3873;07/06/2022;NORTE;SANTANA;JARDIM SÃO PAULO;SUBTERRANEO;RUA SILVIO DELDUQUE ESQUINA COM AVENIDA AGUA FRIA;2022-05-10;EXCELENTE;POSSIVEL DE USO;-23.4843060896026;-46.6225001667561;0;2022-07-28;SANTANA;SANTANA;NORTE
5600;07/06/2022;CENTRO;CONSOLAÇÃO;VILA BUARQUE;SUBTERRANEO;RUA PIAUI 107 NO INTERIOR DA VIELA VILINHA DE CASAS DEFRONTE A  CASA 5 NO FUNDO;2022-06-13;SECO;INOPERANTE;-23.5483334829865;-46.6528709124369;0;2022-07-28;LAPA;JARDINS;CENTRO
5604;07/06/2022;SUL;VILA MARIANA;VILA MARIANA;COLUNA;AVENIDA VERGUEIRO NO CANTEIRO CENTRAL PRACA DOUTOR TEODORO DE CARVALHO;2021-12-20;EXCELENTE;POSSIVEL DE USO;-23.5864304038615;-46.6351319283365;0;2022-07-28;LAPA;JARDINS;CENTRO
114;08/06/2022;CENTRO;SÉ;SÉ;SUBTERRANEO;RUA LIBERO BADARO DEFRONTE A RUA DOUTOR MIGUEL COUTO TRAVESSA DE ACESSO AO VALE DO ANHANGABAU;2022-06-26;MÉDIA;POSSIVEL DE USO;-23.5462474182472;-46.6361859294138;1;2022-07-28;SÉ;IPIRANGA;CENTRO
129;08/06/2022;CENTRO;SÉ;SÉ;SUBTERRANEO;RUA DA QUITANDA ESQUINA COM A RUA QUINZE DE NOVEMBRO;2022-05-13;SECO;INOPERANTE;-23.5474459848332;-46.6343117999733;0;2022-07-28;SÉ;IPIRANGA;CENTRO
370;08/06/2022;SUL;VILA MARIANA;VILA CLEMENTINO;SUBTERRANEO;AVENIDA PROFESSOR ASCENDINO REIS ESQUINCA COM A RUA DOUTOR DIOGO FARIA;2022-07-04;SECO;INOPERANTE;-23.5949785143762;-46.6502364948495;0;2022-07-28;LAPA;JARDINS;CENTRO
511;08/06/2022;CENTRO;REPÚBLICA;REPÚBLICA;COLUNA;PRACA RAMOS DE AZEVEDO PROXIMO DA ESQUINA COM A RUA CONSELHEIRO CRISPIANO;2022-02-12;;NÃO LOCALIZADO;-23.5448002335767;-46.6382241646289;1;2022-07-28;SÉ;IPIRANGA;CENTRO
528;08/06/2022;CENTRO;REPÚBLICA;SANTA IFIGÊNIA;SUBTERRANEO;RUA DO BOTICARIO ESQUINA COM A RUA ANTONIO DE GODOI;2020-08-07;FRACA;POSSIVEL DE USO;-23.5426978632462;-46.6384656387791;0;2022-07-28;SÉ;IPIRANGA;CENTRO
1080;08/06/2022;NORTE;PERUS;PERUS;SUBTERRANEO;AVENIDA DOUTOR SYLVIO DE CAMPOS ESQUINA COM A RUA JOAQUIM ANTONIO ARRUDA;2022-06-09;SECO;INOPERANTE;-23.4063199419222;-46.7550034874918;0;2022-07-28;PIRITUBA;PIRITUBA;NORTE
1184;08/06/2022;NORTE;TREMEMBÉ;TREMEMBÉ;SUBTERRANEO;RUA JOSEFINA ARNONI 115   ATRAS DO PORTAO DO CONDOMINIO;2022-04-20;SECO;INOPERANTE;-23.4571499410876;-46.620637680413;0;2022-07-28;FREGUESIA DO Ó;FREGUESIA DO Ó;NORTE
1382;08/06/2022;OESTE;ALTO DE PINHEIROS;ALTO DE PINHEIROS;SUBTERRANEO;RUA DIOGENES RIBEIRO DE LIMA 567;2022-07-06;MÉDIA;POSSIVEL DE USO;-23.5510005658291;-46.7071442174548;0;2022-07-28;LAPA;JARDINS;CENTRO
1804;08/06/2022;OESTE;PINHEIROS;PINHEIROS;COLUNA;AVENIDA BRIGADEIRO FARIA LIMA ESQUINA COM A AVENIDA REBOUCAS;2022-07-06;EXCELENTE;POSSIVEL DE USO;-23.5713987236829;-46.6910139293027;0;2022-07-28;LAPA;JARDINS;CENTRO
1903;08/06/2022;OESTE;PINHEIROS;JARDIM PAULISTANO;SUBTERRANEO;RUA DEPUTADO LACERDA FRANCO ESQUINA COM A RUA TEODORO SAMPAIO;2022-07-12;FRACA;INOPERANTE;-23.564562208763;-46.689394800045;0;2022-07-28;LAPA;JARDINS;CENTRO
1960;08/06/2022;LESTE;BRÁS;BRESSER;SUBTERRANEO;RUA JOAQUIM NABUCO ESQUINA COM A RUA CAVALHEIRO;2022-02-23;SECO;INOPERANTE;-23.5434589922232;-46.6150054642403;0;2022-07-28;SÉ;IPIRANGA;CENTRO
1964;08/06/2022;LESTE;BRÁS;BRESSER;SUBTERRANEO;RUA VINTE E UM DE ABRIL ESQUINA COM A RUA GOMES CARDIM;2022-04-29;MÉDIA;POSSIVEL DE USO;-23.5448949772742;-46.6124233054704;0;2022-07-28;SÉ;IPIRANGA;CENTRO
2065;08/06/2022;LESTE;BRÁS;GASÔMETRO;SUBTERRANEO;RUA DO BUCOLISMO ESQUINA COM A RUA MONSENHOR ANDRADE;2022-04-14;SECO;INOPERANTE;-23.5413328811705;-46.6218008200114;0;2022-07-28;SÉ;IPIRANGA;CENTRO
2159;08/06/2022;OESTE;PINHEIROS;PINHEIROS;COLUNA;RUA TEODORO SAMPAIO ESQUINA COM PRACA PADRE SEPTIMO RAMOS ARANTES;2022-05-13;EXCELENTE;POSSIVEL DE USO;-23.5675060670922;-46.6954270613098;0;2022-07-28;LAPA;JARDINS;CENTRO
2394;08/06/2022;SUL;CIDADE DUTRA;RIO BONITO;SUBTERRANEO;RUA ICANHEMA ESQUINA COM A PRACA ESCOLAR;2022-06-10;FRACA;INOPERANTE;-23.7092353586764;-46.698577468849;0;2022-07-28;INTERLAGOS;INTERLAGOS;SUL
2880;08/06/2022;NORTE;VILA GUILHERME;VILA ISOLINA MAZZEI;SUBTERRANEO;RUA MARIA CANDIDA ESQUINA COM AVENIDA JOAQUINA RAMALHO;2022-05-25;SECO;INOPERANTE;-23.5057374569805;-46.6044078791468;0;2022-07-28;VILA MARIA;SANTANA;NORTE
3553;08/06/2022;NORTE;TREMEMBÉ;JARDIM GUAPIRA;COLUNA;RUA TEREZA CARRENO ESQUINA COM RUA BELA VISTA;2021-10-30;EXCELENTE;POSSIVEL DE USO;-23.4457382624195;-46.5802754663798;0;2022-07-28;SANTANA;SANTANA;NORTE
3575;08/06/2022;NORTE;TREMEMBÉ;JARDIM GUAPIRA;COLUNA;RUA DAS FLORES II 9;2021-10-30;EXCELENTE;POSSIVEL DE USO;-23.4449532244982;-46.5779255200582;0;2022-07-28;SANTANA;SANTANA;NORTE
3586;08/06/2022;NORTE;TREMEMBÉ;JARDIM GUAPIRA;COLUNA;RUA UM 223 PROXIMO A VIELA F;2021-10-30;MÉDIA;POSSIVEL DE USO;-23.4540676184675;-46.586999791894;0;2022-07-28;SANTANA;SANTANA;NORTE
3588;08/06/2022;NORTE;JAÇANÃ;COHAB JOVA RURAL;COLUNA;TRAVESSA IGARAPE PRIMAVERA DEFRONTE A  RUA NELSON ANDRE GARCIA;2021-10-30;;NÃO LOCALIZADO;-23.4492702390277;-46.5773188690791;0;2022-07-28;SANTANA;SANTANA;NORTE
3981;08/06/2022;NORTE;ANHANGUERA;PARQUE MORRO DOCE;SUBTERRANEO;RUA HONORATO PEREIRA 619;2022-06-09;SECO;INOPERANTE;-23.427407673167;-46.7971744033378;0;2022-07-28;PIRITUBA;PIRITUBA;NORTE
4114;08/06/2022;SUL;CIDADE DUTRA;RIO BONITO;COLUNA;RUA PARNAPOA ESQUINA COM A RUA ABUTUI;2022-06-10;MÉDIA;POSSIVEL DE USO;-23.7110973213108;-46.6974782862196;1;2022-07-28;INTERLAGOS;INTERLAGOS;SUL
4116;08/06/2022;SUL;CIDADE DUTRA;RIO BONITO;COLUNA;RUA FREDERICO RENE DE JAEGHER PROXIMO DA ESQUINA DA AVENIDA SENADOR TEOTONIO VILELA;2022-06-13;EXCELENTE;POSSIVEL DE USO;-23.7186973251178;-46.6993185457071;0;2022-07-28;INTERLAGOS;INTERLAGOS;SUL
4139;08/06/2022;SUL;CIDADE DUTRA;RIO BONITO;SUBTERRANEO;RUA CASSIANO DOS SANTOS ESQUINA COM A RUA WALTER PEREIRA CORREIA;2022-06-30;;NÃO LOCALIZADO;-23.7212847349954;-46.7013064655481;0;2022-07-28;INTERLAGOS;INTERLAGOS;SUL
4146;08/06/2022;SUL;CIDADE DUTRA;JARDIM REPRESA;SUBTERRANEO;RUA FREDERICO RENE DE JAEGHER ESQUINA COM A RUA ANTONIO MACHADO SANTANNA;2022-06-13;EXCELENTE;POSSIVEL DE USO;-23.7253048323218;-46.7112161790324;1;2022-07-28;INTERLAGOS;INTERLAGOS;SUL
4404;08/06/2022;SUL;GRAJAÚ;VILA NATAL;SUBTERRANEO;RUA JOAO DA GRACA DEFRONTE A RUA AURELIANO DE BERUETE;2022-07-22;EXCELENTE;POSSIVEL DE USO;-23.7603611898;-46.7058786583692;1;2022-07-28;INTERLAGOS;INTERLAGOS;SUL
4417;08/06/2022;NORTE;TREMEMBÉ;JARDIM GUAPIRA;SUBTERRANEO;RUA CARLOS MARTEL ENFRETE A ESCOLA LEOVERGILIO MOREIRA;2021-10-30;SECO;INOPERANTE;-23.4448789152994;-46.588001385816;0;2022-07-28;SANTANA;SANTANA;NORTE
4440;08/06/2022;OESTE;BUTANTÃ;CIDADE UNIVERSITÁRIA;COLUNA;AVENIDA PROFESSOR MELO MORAES DEFRONTE A TRAVESSA 8;2021-12-29;;NÃO LOCALIZADO;-23.5575526274832;-46.719067738351;0;2022-07-28;BUTANTA;BUTANTÃ;OESTE
6665;08/06/2022;SUL;GRAJAÚ;VILA NATAL;COLUNA;RUA GIUSEPE TARTINI 15 DEFRONTE AO BLOCO A10 AO LADO DA LIXEIRA DE RECICLAVEIS;2022-07-17;EXCELENTE;POSSIVEL DE USO;-23.7552990073793;-46.7070676773572;0;2022-07-28;INTERLAGOS;INTERLAGOS;SUL
6666;08/06/2022;SUL;GRAJAÚ;VILA NATAL;COLUNA;RUA GIUSEPE TARTINI 15 ENTRE OS BLOCOS A15 E A20;2022-07-17;EXCELENTE;POSSIVEL DE USO;-23.7559955998654;-46.7066907567515;0;2022-07-28;INTERLAGOS;INTERLAGOS;SUL
